Index,ID,Name,Age,Photo,Nationality,Overall,Club,Wage
7513,214753,J. Muñoz,30,https://cdn.sofifa.org/players/4/19/214753.png,Chile,68,CD Palestino,€5K
7514,239073,C. Antwi-Adjej,24,https://cdn.sofifa.org/players/4/19/239073.png,Germany,68,SC Paderborn 07,€5K
7515,220386,Iván Rodríguez,22,https://cdn.sofifa.org/players/4/19/220386.png,Spain,68,Málaga CF,€4K
7516,226786,A. Bono,24,https://cdn.sofifa.org/players/4/19/226786.png,United States,68,Toronto FC,€2K
7517,232162,S. Ugarković,23,https://cdn.sofifa.org/players/4/19/232162.png,Australia,68,Newcastle Jets,€2K
7518,242146,C. Gonzalez,28,https://cdn.sofifa.org/players/4/19/242146.png,Chile,68,Unión La Calera,€1K
7519,184290,T. Pekhart,29,https://cdn.sofifa.org/players/4/19/184290.png,Czech Republic,68,UD Las Palmas,€5K
7520,194018,J. Collins,27,https://cdn.sofifa.org/players/4/19/194018.png,Republic of Ireland,68,Luton Town,€5K
7521,201955,M. Haïdara,25,https://cdn.sofifa.org/players/4/19/201955.png,France,68,Racing Club de Lens,€4K
7522,210147,M. Al Harbi,30,https://cdn.sofifa.org/players/4/19/210147.png,Saudi Arabia,68,Al Ittihad,€13K
7523,229091,B. Peacock-Farrell,21,https://cdn.sofifa.org/players/4/19/229091.png,Northern Ireland,68,Leeds United,€8K
7524,236259,S. Peña,22,https://cdn.sofifa.org/players/4/19/236259.png,Peru,68,CD Tondela,€4K
7525,240099,K. Rüegg,19,https://cdn.sofifa.org/players/4/19/240099.png,Switzerland,68,FC Zürich,€3K
7526,244963,Ivanildo Fernandes,22,https://cdn.sofifa.org/players/4/19/244963.png,Portugal,68,Moreirense FC,€4K
7527,204260,F. Raspentino,29,https://cdn.sofifa.org/players/4/19/204260.png,France,68,Valenciennes FC,€4K
7528,211428,Etxeberría,23,https://cdn.sofifa.org/players/4/19/211428.png,Spain,68,CD Numancia,€4K
7529,230372,Helito Caldeira,34,https://cdn.sofifa.org/players/4/19/230372.png,Brazil,68,Fluminense,€10K
7530,236260,A. Santamaría,26,https://cdn.sofifa.org/players/4/19/236260.png,Peru,68,Puebla FC,€4K
7531,183524,S. Lowry,29,https://cdn.sofifa.org/players/4/19/183524.png,Australia,68,Perth Glory,€3K
7532,229605,C. Connolly,20,https://cdn.sofifa.org/players/4/19/229605.png,England,68,Wigan Athletic,€20K
7533,237541,Pedrosa,21,https://cdn.sofifa.org/players/4/19/237541.png,Portugal,68,Vitória de Setúbal,€2K
7534,239589,W. Kanga,20,https://cdn.sofifa.org/players/4/19/239589.png,Ivory Coast,68,Angers SCO,€8K
7535,241381,M. Madisha,23,https://cdn.sofifa.org/players/4/19/241381.png,South Africa,68,,€ 0
7536,176357,J. Mousinho,32,https://cdn.sofifa.org/players/4/19/176357.png,England,68,Oxford United,€5K
7537,181477,N. Boogaard,31,https://cdn.sofifa.org/players/4/19/181477.png,Australia,68,Newcastle Jets,€2K
7538,201446,G. Moncur,24,https://cdn.sofifa.org/players/4/19/201446.png,England,68,Barnsley,€5K
7539,221926,M. Araz,24,https://cdn.sofifa.org/players/4/19/221926.png,Switzerland,68,Atiker Konyaspor,€6K
7540,231142,Nuno Tomás,22,https://cdn.sofifa.org/players/4/19/231142.png,Portugal,68,Os Belenenses,€3K
7541,237542,G. Páez,28,https://cdn.sofifa.org/players/4/19/237542.png,Venezuela,68,Kaizer Chiefs,€1K
7542,188390,G. Galitsios,31,https://cdn.sofifa.org/players/4/19/188390.png,Greece,68,Royal Excel Mouscron,€5K
7543,190438,F. Semb Berge,28,https://cdn.sofifa.org/players/4/19/190438.png,Norway,68,Odds BK,€2K
7544,214759,R. de la Fuente,27,https://cdn.sofifa.org/players/4/19/214759.png,Chile,68,CD Universidad de Concepción,€2K
7545,222951,M. Rodák,21,https://cdn.sofifa.org/players/4/19/222951.png,Slovakia,68,Rotherham United,€10K
7546,226535,S. Johnson,25,https://cdn.sofifa.org/players/4/19/226535.png,Liberia,68,Vålerenga Fotball,€3K
7547,239335,Óscar,20,https://cdn.sofifa.org/players/4/19/239335.png,Spain,68,CD Leganés,€32K
7548,170472,J. Parr,29,https://cdn.sofifa.org/players/4/19/170472.png,Norway,68,Strømsgodset IF,€2K
7549,237544,L. Vido,21,https://cdn.sofifa.org/players/4/19/237544.png,Italy,68,Perugia,€9K
7550,189160,G. McCleary,31,https://cdn.sofifa.org/players/4/19/189160.png,Jamaica,68,Reading,€15K
7551,210409,L. MacLeod,24,https://cdn.sofifa.org/players/4/19/210409.png,Scotland,68,Brentford,€14K
7552,225769,G. Dobson,20,https://cdn.sofifa.org/players/4/19/225769.png,England,68,Walsall,€3K
7553,231913,F. Aursnes,22,https://cdn.sofifa.org/players/4/19/231913.png,Norway,68,Molde FK,€3K
7554,215786,Y. Boé-Kane,27,https://cdn.sofifa.org/players/4/19/215786.png,France,68,AC Ajaccio,€3K
7555,209643,M. Vilotić,31,https://cdn.sofifa.org/players/4/19/209643.png,Serbia,68,FC St. Gallen,€6K
7556,234987,A. Androutsos,21,https://cdn.sofifa.org/players/4/19/234987.png,Greece,68,Olympiacos CFP,€1K
7557,179947,Edgar,31,https://cdn.sofifa.org/players/4/19/179947.png,Brazil,68,Daegu FC,€3K
7558,203756,M. Smith,29,https://cdn.sofifa.org/players/4/19/203756.png,England,68,Queens Park Rangers,€5K
7559,205548,N. Bellomo,27,https://cdn.sofifa.org/players/4/19/205548.png,Italy,68,US Salernitana 1919,€2K
7560,170988,Toquero,33,https://cdn.sofifa.org/players/4/19/170988.png,Spain,68,Real Zaragoza,€5K
7561,239340,J. Chabot,20,https://cdn.sofifa.org/players/4/19/239340.png,Germany,68,FC Groningen,€3K
7562,211437,L. Bertone,24,https://cdn.sofifa.org/players/4/19/211437.png,Switzerland,68,BSC Young Boys,€8K
7563,214765,M. Herrera,26,https://cdn.sofifa.org/players/4/19/214765.png,Argentina,68,Club Atlético Lanús,€7K
7564,223981,M. Clark,22,https://cdn.sofifa.org/players/4/19/223981.png,England,68,Vitesse,€5K
7565,234989,A. Benedetti,26,https://cdn.sofifa.org/players/4/19/234989.png,Italy,68,Cittadella,€2K
7566,239085,E. Håland,17,https://cdn.sofifa.org/players/4/19/239085.png,Norway,68,Molde FK,€2K
7567,198638,O. Buff,25,https://cdn.sofifa.org/players/4/19/198638.png,Switzerland,68,Real Zaragoza,€4K
7568,223214,K. Friesenbichler,24,https://cdn.sofifa.org/players/4/19/223214.png,Austria,68,FK Austria Wien,€7K
7569,223726,E. Kaş,26,https://cdn.sofifa.org/players/4/19/223726.png,Turkey,68,Yeni Malatyaspor,€6K
7570,226542,D. Martínez,28,https://cdn.sofifa.org/players/4/19/226542.png,Colombia,68,Patriotas Boyacá FC,€1K
7571,199407,D. Post,29,https://cdn.sofifa.org/players/4/19/199407.png,Netherlands,68,VVV-Venlo,€4K
7572,214767,L. Balbi,29,https://cdn.sofifa.org/players/4/19/214767.png,Argentina,68,Extremadura UD,€3K
7573,234735,A. Jovanović,25,https://cdn.sofifa.org/players/4/19/234735.png,Serbia,68,SD Huesca,€6K
7574,237039,L. Lamprou,20,https://cdn.sofifa.org/players/4/19/237039.png,Greece,68,Fortuna Sittard,€3K
7575,241135,J. Collins,23,https://cdn.sofifa.org/players/4/19/241135.png,Nigeria,68,SC Paderborn 07,€4K
7576,216048,G. Vargas,34,https://cdn.sofifa.org/players/4/19/216048.png,Chile,68,Curicó Unido,€2K
7577,173040,A. Bonnet,31,https://cdn.sofifa.org/players/4/19/173040.png,France,68,Le Havre AC,€4K
7578,189936,R. Ruiter,31,https://cdn.sofifa.org/players/4/19/189936.png,Netherlands,68,Sunderland,€5K
7579,193264,P. Farkas,25,https://cdn.sofifa.org/players/4/19/193264.png,Austria,68,FC Red Bull Salzburg,€12K
7580,192241,R. Grant,27,https://cdn.sofifa.org/players/4/19/192241.png,Australia,68,Sydney FC,€4K
7581,198642,D. Ulvestad,29,https://cdn.sofifa.org/players/4/19/198642.png,Norway,68,Kristiansund BK,€2K
7582,202994,Han Kyo Won,28,https://cdn.sofifa.org/players/4/19/202994.png,Korea Republic,68,Jeonbuk Hyundai Motors,€5K
7583,212467,H. Marín,25,https://cdn.sofifa.org/players/4/19/212467.png,Mexico,68,Guadalajara,€12K
7584,224243,D. Dos Santos,21,https://cdn.sofifa.org/players/4/19/224243.png,Netherlands,68,Heracles Almelo,€3K
7585,232691,Kim Min Hyeok,26,https://cdn.sofifa.org/players/4/19/232691.png,Korea Republic,68,Sagan Tosu,€2K
7586,196339,M. Titsch Rivero,28,https://cdn.sofifa.org/players/4/19/196339.png,Germany,68,SV Wehen Wiesbaden,€4K
7587,205044,S. Maier,24,https://cdn.sofifa.org/players/4/19/205044.png,Germany,68,VfL Bochum 1848,€7K
7588,207860,A. Maund,27,https://cdn.sofifa.org/players/4/19/207860.png,United States,68,Vancouver Whitecaps FC,€3K
7589,163828,A. Le Fondre,31,https://cdn.sofifa.org/players/4/19/163828.png,England,68,Sydney FC,€5K
7590,188916,H. Eyjólfsson,27,https://cdn.sofifa.org/players/4/19/188916.png,Iceland,68,,€ 0
7591,198133,L. Bacuna,26,https://cdn.sofifa.org/players/4/19/198133.png,Curacao,68,Reading,€13K
7592,205045,N. Röseler,26,https://cdn.sofifa.org/players/4/19/205045.png,Germany,68,VVV-Venlo,€3K
7593,211189,B. Meccariello,27,https://cdn.sofifa.org/players/4/19/211189.png,Italy,68,Lecce,€2K
7594,222197,Bai Jiajun,27,https://cdn.sofifa.org/players/4/19/222197.png,China PR,68,Shanghai Greenland Shenhua FC,€6K
7595,236533,R. Glatzel,24,https://cdn.sofifa.org/players/4/19/236533.png,Germany,68,1. FC Heidenheim 1846,€6K
7596,178421,C. Cortés,34,https://cdn.sofifa.org/players/4/19/178421.png,Chile,68,CD Palestino,€2K
7597,225270,I. Jeraldino,22,https://cdn.sofifa.org/players/4/19/225270.png,Chile,68,Audax Italiano,€2K
7598,205559,N. Dicko,26,https://cdn.sofifa.org/players/4/19/205559.png,Mali,68,Hull City,€12K
7599,232695,F. Sbuttoni,29,https://cdn.sofifa.org/players/4/19/232695.png,Argentina,68,Atlético Tucumán,€5K
7600,236279,I. Conté,22,https://cdn.sofifa.org/players/4/19/236279.png,Guinea,68,Chamois Niortais Football Club,€3K
7601,173815,M. Bostwick,30,https://cdn.sofifa.org/players/4/19/173815.png,England,68,Lincoln City,€8K
7602,240631,A. Settembrini,26,https://cdn.sofifa.org/players/4/19/240631.png,Italy,68,Cittadella,€2K
7603,242935,A. Modiba,22,https://cdn.sofifa.org/players/4/19/242935.png,South Africa,68,,€ 0
7604,205048,K. Vollmann,24,https://cdn.sofifa.org/players/4/19/205048.png,Germany,68,SV Sandhausen,€3K
7605,208120,K. Przybyłko,25,https://cdn.sofifa.org/players/4/19/208120.png,Poland,68,Philadelphia Union,€4K
7606,216568,Mario Barco,25,https://cdn.sofifa.org/players/4/19/216568.png,Spain,68,Cádiz CF,€5K
7607,220152,Y. Baraye,26,https://cdn.sofifa.org/players/4/19/220152.png,Senegal,68,Parma,€17K
7608,156920,O. Werner,33,https://cdn.sofifa.org/players/4/19/156920.png,Belgium,68,Royal Excel Mouscron,€4K
7609,223736,R. Rotman,29,https://cdn.sofifa.org/players/4/19/223736.png,Slovenia,68,Kayserispor,€6K
7610,224504,I. Poblete,23,https://cdn.sofifa.org/players/4/19/224504.png,Chile,68,Unión Española,€2K
7611,228600,Javi Jiménez,22,https://cdn.sofifa.org/players/4/19/228600.png,Spain,68,Gimnàstic de Tarragona,€3K
7612,189944,L. Gassama,28,https://cdn.sofifa.org/players/4/19/189944.png,Senegal,68,Göztepe SK,€9K
7613,193272,S. Şahin-Radlinger,25,https://cdn.sofifa.org/players/4/19/193272.png,Austria,68,SK Brann,€9K
7614,216313,A. Miljković,28,https://cdn.sofifa.org/players/4/19/216313.png,Serbia,68,Miedź Legnica,€2K
7615,169721,M. Richards,30,https://cdn.sofifa.org/players/4/19/169721.png,England,68,Aston Villa,€8K
7616,198394,A. Kačaniklić,26,https://cdn.sofifa.org/players/4/19/198394.png,Sweden,68,FC Nantes,€10K
7617,200698,N. Marsman,27,https://cdn.sofifa.org/players/4/19/200698.png,Netherlands,68,FC Utrecht,€6K
7618,224250,D. Roßbach,25,https://cdn.sofifa.org/players/4/19/224250.png,Germany,68,Karlsruher SC,€3K
7619,229882,Eduardo Henrique,23,https://cdn.sofifa.org/players/4/19/229882.png,Brazil,68,Os Belenenses,€3K
7620,238074,R. James,18,https://cdn.sofifa.org/players/4/19/238074.png,England,68,Wigan Athletic,€8K
7621,184058,J. Mabokgwane,30,https://cdn.sofifa.org/players/4/19/184058.png,South Africa,68,Orlando Pirates,€1K
7622,199419,Y. Court,28,https://cdn.sofifa.org/players/4/19/199419.png,France,68,Stade Brestois 29,€4K
7623,229883,O. Duarte,22,https://cdn.sofifa.org/players/4/19/229883.png,Colombia,68,Atlético Nacional,€2K
7624,237051,M. Turay,23,https://cdn.sofifa.org/players/4/19/237051.png,Sierra Leone,68,Sint-Truidense VV,€5K
7625,177915,D. Capelli,32,https://cdn.sofifa.org/players/4/19/177915.png,Italy,68,Padova,€2K
7626,188411,Bruno Perone,30,https://cdn.sofifa.org/players/4/19/188411.png,Brazil,68,Real Zaragoza,€4K
7627,200700,A. Merkel,26,https://cdn.sofifa.org/players/4/19/200700.png,Kazakhstan,68,Heracles Almelo,€4K
7628,152828,Ibson,34,https://cdn.sofifa.org/players/4/19/152828.png,Brazil,68,Minnesota United FC,€3K
7629,234492,J. Gamonal,28,https://cdn.sofifa.org/players/4/19/234492.png,Chile,68,Club Deportes Temuco,€1K
7630,176636,K. Vacek,31,https://cdn.sofifa.org/players/4/19/176636.png,Czech Republic,68,Odense Boldklub,€6K
7631,177404,S. Fürstner,30,https://cdn.sofifa.org/players/4/19/177404.png,Germany,68,Eintracht Braunschweig,€3K
7632,205565,D. Bulthuis,28,https://cdn.sofifa.org/players/4/19/205565.png,Netherlands,68,SC Heerenveen,€4K
7633,208637,M. Lais,27,https://cdn.sofifa.org/players/4/19/208637.png,Germany,68, SSV Jahn Regensburg,€5K
7634,210429,B. Addae,25,https://cdn.sofifa.org/players/4/19/210429.png,Ghana,68,Ascoli,€2K
7635,225533,C. Bedia,22,https://cdn.sofifa.org/players/4/19/225533.png,Ivory Coast,68,SV Zulte-Waregem,€6K
7636,228349,M. Vojvoda,23,https://cdn.sofifa.org/players/4/19/228349.png,Kosovo,68,Royal Excel Mouscron,€4K
7637,228861,S. Iljutcenko,27,https://cdn.sofifa.org/players/4/19/228861.png,Russia,68,MSV Duisburg,€4K
7638,239613,M. Pessina,21,https://cdn.sofifa.org/players/4/19/239613.png,Italy,68,Atalanta,€8K
7639,246013,H. Calcaterra,29,https://cdn.sofifa.org/players/4/19/246013.png,Peru,68,,€ 0
7640,208894,F. Bednarek,25,https://cdn.sofifa.org/players/4/19/208894.png,Poland,68,SC Heerenveen,€3K
7641,237310,D. Mitchell,21,https://cdn.sofifa.org/players/4/19/237310.png,England,68,Heart of Midlothian,€24K
7642,214271,A. Salazar,25,https://cdn.sofifa.org/players/4/19/214271.png,Chile,68,CD Universidad de Concepción,€3K
7643,176895,M. Pinto,34,https://cdn.sofifa.org/players/4/19/176895.png,Chile,68,CD O'Higgins,€2K
7644,181247,D. Pudil,32,https://cdn.sofifa.org/players/4/19/181247.png,Czech Republic,68,Sheffield Wednesday,€10K
7645,189439,L. Castiglia,29,https://cdn.sofifa.org/players/4/19/189439.png,Italy,68,US Salernitana 1919,€2K
7646,214784,J. Pereyra Díaz,27,https://cdn.sofifa.org/players/4/19/214784.png,Argentina,67,Club Atlético Lanús,€7K
7647,218880,S. Marreh,22,https://cdn.sofifa.org/players/4/19/218880.png,Gambia,67,KAS Eupen,€13K
7648,239104,A. Pizzorno,25,https://cdn.sofifa.org/players/4/19/239104.png,Uruguay,67,Unión Española,€2K
7649,203265,T. Blackett,24,https://cdn.sofifa.org/players/4/19/203265.png,England,67,Reading,€9K
7650,165889,Park Chu Young,32,https://cdn.sofifa.org/players/4/19/165889.png,Korea Republic,67,FC Seoul,€3K
7651,235521,Carbonell,20,https://cdn.sofifa.org/players/4/19/235521.png,Spain,67,CF Reus Deportiu,€2K
7652,186881,J. Holland,29,https://cdn.sofifa.org/players/4/19/186881.png,Australia,67,LASK Linz,€4K
7653,202754,C. Râpă,28,https://cdn.sofifa.org/players/4/19/202754.png,Romania,67,Cracovia,€3K
7654,207618,D. Fällman,28,https://cdn.sofifa.org/players/4/19/207618.png,Sweden,67,Hammarby IF,€2K
7655,216834,M. Perez,27,https://cdn.sofifa.org/players/4/19/216834.png,France,67,Clermont Foot 63,€3K
7656,233730,Y. Meité,22,https://cdn.sofifa.org/players/4/19/233730.png,Ivory Coast,67,Reading,€11K
7657,238594,A. Dej,26,https://cdn.sofifa.org/players/4/19/238594.png,Poland,67, SSV Jahn Regensburg,€4K
7658,189186,A. Shinnie,28,https://cdn.sofifa.org/players/4/19/189186.png,Scotland,67,Luton Town,€4K
7659,137987,J. Lotiès,33,https://cdn.sofifa.org/players/4/19/137987.png,France,67,KAS Eupen,€4K
7660,214019,D. Giraldo,26,https://cdn.sofifa.org/players/4/19/214019.png,Colombia,67,Deportivo Cali,€1K
7661,212228,I. Toney,22,https://cdn.sofifa.org/players/4/19/212228.png,England,67,Peterborough United,€4K
7662,238084,Choi Jae Hyeon,24,https://cdn.sofifa.org/players/4/19/238084.png,Korea Republic,67,Jeonnam Dragons,€3K
7663,243716,S. van der Water,21,https://cdn.sofifa.org/players/4/19/243716.png,Netherlands,67,Heracles Almelo,€3K
7664,188164,J. Baxter,26,https://cdn.sofifa.org/players/4/19/188164.png,England,67,Oldham Athletic,€6K
7665,190724,M. Pourié,27,https://cdn.sofifa.org/players/4/19/190724.png,Germany,67,Karlsruher SC,€3K
7666,208645,J. Moore-Taylor,24,https://cdn.sofifa.org/players/4/19/208645.png,England,67,Milton Keynes Dons,€5K
7667,212997,E. Zejnullahu,23,https://cdn.sofifa.org/players/4/19/212997.png,Kosovo,67,1. FC Union Berlin,€9K
7668,229637,G. Akkan,23,https://cdn.sofifa.org/players/4/19/229637.png,Turkey,67,Çaykur Rizespor,€3K
7669,199686,G. Saunders,29,https://cdn.sofifa.org/players/4/19/199686.png,England,67,Envigado FC,€1K
7670,207622,M. Bjørnbak,26,https://cdn.sofifa.org/players/4/19/207622.png,Norway,67,FK Bodø/Glimt,€2K
7671,224774,H. Çinemre,24,https://cdn.sofifa.org/players/4/19/224774.png,Turkey,67,Göztepe SK,€7K
7672,227847,M. James,24,https://cdn.sofifa.org/players/4/19/227847.png,Canada,67,,€ 0
7673,169479,R. Griffiths,30,https://cdn.sofifa.org/players/4/19/169479.png,Australia,67,Melbourne City FC,€4K
7674,182023,Deng Xiaofei,35,https://cdn.sofifa.org/players/4/19/182023.png,China PR,67,Chongqing Dangdai Lifan FC SWM Team,€2K
7675,192007,M. Zúñiga,25,https://cdn.sofifa.org/players/4/19/192007.png,Mexico,67,Cruz Azul,€9K
7676,210184,A. Al Qarni,34,https://cdn.sofifa.org/players/4/19/210184.png,Saudi Arabia,67,Al Ittihad,€9K
7677,229128,T. Lorch,24,https://cdn.sofifa.org/players/4/19/229128.png,South Africa,67,Orlando Pirates,€1K
7678,229384,N. Hammann,30,https://cdn.sofifa.org/players/4/19/229384.png,Germany,67,1. FC Magdeburg,€5K
7679,243976,Catena,23,https://cdn.sofifa.org/players/4/19/243976.png,Spain,67,CF Reus Deportiu,€3K
7680,228873,L. Marengo,26,https://cdn.sofifa.org/players/4/19/228873.png,Netherlands,67,SK Brann,€2K
7681,229129,L. Memela,30,https://cdn.sofifa.org/players/4/19/229129.png,South Africa,67,Orlando Pirates,€1K
7682,172041,T. Mikkelsen,31,https://cdn.sofifa.org/players/4/19/172041.png,Denmark,67,Brisbane Roar,€3K
7683,204042,M. Perrotta,24,https://cdn.sofifa.org/players/4/19/204042.png,Italy,67,Pescara,€2K
7684,215818,E. Hyndman,22,https://cdn.sofifa.org/players/4/19/215818.png,United States,67,Hibernian,€16K
7685,217610,Mamadu Candé,26,https://cdn.sofifa.org/players/4/19/217610.png,Guinea Bissau,67,Santa Clara,€2K
7686,224010,José Suárez,22,https://cdn.sofifa.org/players/4/19/224010.png,Spain,67,Girona FC,€6K
7687,233226,T. Nara,24,https://cdn.sofifa.org/players/4/19/233226.png,Japan,67,Kawasaki Frontale,€3K
7688,173834,N. Eardley,29,https://cdn.sofifa.org/players/4/19/173834.png,Wales,67,Lincoln City,€7K
7689,189962,W. Moke,30,https://cdn.sofifa.org/players/4/19/189962.png,DR Congo,67,Atiker Konyaspor,€6K
7690,200715,A. Davies,25,https://cdn.sofifa.org/players/4/19/200715.png,Wales,67,Barnsley,€3K
7691,206603,C. Lade,28,https://cdn.sofifa.org/players/4/19/206603.png,United States,67,New York Red Bulls,€3K
7692,183819,R. Feltscher,27,https://cdn.sofifa.org/players/4/19/183819.png,Venezuela,67,LA Galaxy,€3K
7693,187915,E. Kujović,30,https://cdn.sofifa.org/players/4/19/187915.png,Sweden,67,Fortuna Düsseldorf,€11K
7694,194059,M. Chrapek,26,https://cdn.sofifa.org/players/4/19/194059.png,Poland,67,Śląsk Wrocław,€3K
7695,204044,M. Kobylański,24,https://cdn.sofifa.org/players/4/19/204044.png,Poland,67,SC Preußen Münster,€2K
7696,231948,B. Hines-Ike,23,https://cdn.sofifa.org/players/4/19/231948.png,United States,67,KV Kortrijk,€4K
7697,233484,A. Campbell,19,https://cdn.sofifa.org/players/4/19/233484.png,Scotland,67,Motherwell,€1K
7698,212493,S. Kaikai,22,https://cdn.sofifa.org/players/4/19/212493.png,England,67,Crystal Palace,€14K
7699,221197,F. Onyedinma,21,https://cdn.sofifa.org/players/4/19/221197.png,Nigeria,67,Wycombe Wanderers,€4K
7700,244749,N. Aguerd,22,https://cdn.sofifa.org/players/4/19/244749.png,Morocco,67,Dijon FCO,€4K
7701,184845,Wellington,30,https://cdn.sofifa.org/players/4/19/184845.png,Brazil,67,Vissel Kobe,€3K
7702,216078,F. Raičević,24,https://cdn.sofifa.org/players/4/19/216078.png,Montenegro,67,Livorno,€2K
7703,224014,M. Szwoch,25,https://cdn.sofifa.org/players/4/19/224014.png,Poland,67,Wisła Płock,€3K
7704,167694,M. Connolly,30,https://cdn.sofifa.org/players/4/19/167694.png,England,67,Cardiff City,€13K
7705,233486,R. Le Normand,21,https://cdn.sofifa.org/players/4/19/233486.png,France,67,Real Sociedad,€6K
7706,187150,W. Buckley,28,https://cdn.sofifa.org/players/4/19/187150.png,England,67,Bolton Wanderers,€4K
7707,197391,L. Vilsvik,29,https://cdn.sofifa.org/players/4/19/197391.png,Norway,67,Strømsgodset IF,€2K
7708,201999,J. Flanagan,25,https://cdn.sofifa.org/players/4/19/201999.png,England,67,Rangers FC,€14K
7709,223759,V. Yurchenko,24,https://cdn.sofifa.org/players/4/19/223759.png,Ukraine,67,Vejle Boldklub,€4K
7710,245263,A. Stephens,23,https://cdn.sofifa.org/players/4/19/245263.png,Panama,67,Santa Clara,€2K
7711,183823,Héctor Verdés,34,https://cdn.sofifa.org/players/4/19/183823.png,Spain,67,CF Rayo Majadahonda,€3K
7712,186127,C. Evans,29,https://cdn.sofifa.org/players/4/19/186127.png,Wales,67,Fleetwood Town,€6K
7713,204816,M. Koch,23,https://cdn.sofifa.org/players/4/19/204816.png,Netherlands,67,NAC Breda,€3K
7714,231184,Guruzeta,21,https://cdn.sofifa.org/players/4/19/231184.png,Spain,67,Athletic Club de Bilbao,€6K
7715,235280,J. Aja,25,https://cdn.sofifa.org/players/4/19/235280.png,Uruguay,67,Vancouver Whitecaps FC,€3K
7716,236304,Josema,22,https://cdn.sofifa.org/players/4/19/236304.png,Spain,67,FC Sochaux-Montbéliard,€3K
7717,209937,Quini,28,https://cdn.sofifa.org/players/4/19/209937.png,Spain,67,Granada CF,€3K
7718,221713,D. Lovitz,26,https://cdn.sofifa.org/players/4/19/221713.png,United States,67,Montreal Impact,€3K
7719,232209,José Kanté,27,https://cdn.sofifa.org/players/4/19/232209.png,Guinea,67,Legia Warszawa,€4K
7720,236817,H. Maïga,22,https://cdn.sofifa.org/players/4/19/236817.png,Ivory Coast,67,FC Metz,€8K
7721,172561,M. Lumb,30,https://cdn.sofifa.org/players/4/19/172561.png,Denmark,67,AC Horsens,€4K
7722,238609,B. Koïta,24,https://cdn.sofifa.org/players/4/19/238609.png,Niger,67,Amiens SC,€6K
7723,200466,V. Eicher,27,https://cdn.sofifa.org/players/4/19/200466.png,Germany,67,1. FC Heidenheim 1846,€4K
7724,156434,F. Rodríguez,36,https://cdn.sofifa.org/players/4/19/156434.png,Mexico,67,Lobos BUAP,€6K
7725,201491,D. Lafferty,29,https://cdn.sofifa.org/players/4/19/201491.png,Northern Ireland,67,Sheffield United,€5K
7726,202771,J. Newell,25,https://cdn.sofifa.org/players/4/19/202771.png,England,67,Rotherham United,€11K
7727,203795,B. Romo,29,https://cdn.sofifa.org/players/4/19/203795.png,Chile,67,CD Antofagasta,€2K
7728,211732,T. Thiele,26,https://cdn.sofifa.org/players/4/19/211732.png,Germany,67,1. FC Kaiserslautern,€3K
7729,222484,D. Mesenhöler,22,https://cdn.sofifa.org/players/4/19/222484.png,Germany,67,MSV Duisburg,€2K
7730,234004,Tomás Nuninho,34,https://cdn.sofifa.org/players/4/19/234004.png,Brazil,67,Santos,€6K
7731,244756,A. Saroka,26,https://cdn.sofifa.org/players/4/19/244756.png,Belarus,67,Sporting Lokeren,€6K
7732,184084,M. Dreyer,29,https://cdn.sofifa.org/players/4/19/184084.png,France,67,Amiens SC,€5K
7733,204821,Y. Toutouh,25,https://cdn.sofifa.org/players/4/19/204821.png,Denmark,67,Aarhus GF,€5K
7734,221461,A. Vargas,29,https://cdn.sofifa.org/players/4/19/221461.png,Colombia,67,Deportivo Pasto,€1K
7735,224021,S. Ojo,21,https://cdn.sofifa.org/players/4/19/224021.png,England,67,Stade de Reims,€22K
7736,232469,Ramon Lopes,28,https://cdn.sofifa.org/players/4/19/232469.png,Brazil,67,Vegalta Sendai,€3K
7737,243989,G. Zarfino,26,https://cdn.sofifa.org/players/4/19/243989.png,Uruguay,67,Extremadura UD,€3K
7738,181013,N. Gerzić,34,https://cdn.sofifa.org/players/4/19/181013.png,Sweden,67,Örebro SK,€2K
7739,187157,M. Godden,26,https://cdn.sofifa.org/players/4/19/187157.png,England,67,Peterborough United,€5K
7740,187925,Y. Tafer,27,https://cdn.sofifa.org/players/4/19/187925.png,Algeria,67,FC St. Gallen,€6K
7741,205334,A. Koura,25,https://cdn.sofifa.org/players/4/19/205334.png,Burkina Faso,67,AS Nancy Lorraine,€3K
7742,205846,David Bruno,26,https://cdn.sofifa.org/players/4/19/205846.png,Portugal,67,CD Tondela,€2K
7743,230166,Fepe Avedo,30,https://cdn.sofifa.org/players/4/19/230166.png,Brazil,67,Bahia,€4K
7744,200983,F. Signorelli,27,https://cdn.sofifa.org/players/4/19/200983.png,Venezuela,67,US Salernitana 1919,€2K
7745,202263,J. Jørgensen,29,https://cdn.sofifa.org/players/4/19/202263.png,Norway,67,Sarpsborg 08 FF,€2K
7746,223511,I. Chebake,28,https://cdn.sofifa.org/players/4/19/223511.png,Morocco,67,Yeni Malatyaspor,€5K
7747,229911,M. Kenlock,21,https://cdn.sofifa.org/players/4/19/229911.png,England,67,Ipswich Town,€3K
7748,230167,Mateus Tangil,30,https://cdn.sofifa.org/players/4/19/230167.png,Brazil,67,América FC (Minas Gerais),€4K
7749,165911,Hwang Jin Sung,34,https://cdn.sofifa.org/players/4/19/165911.png,Korea Republic,67,Gangwon FC,€3K
